Name;Order;Time elapsed;Relative error;Memory used
apache2;715176;8.7824734000000006517439033;0.0000000000353911951192462;1458.0000000000000000000000000
cfd1;70656;1.2772399000000000945931333;0.0000000000000914040998929;262.0000000000000000000000000
cfd2;123440;2.2896575999999999595502231;0.0000000000001815097562920;434.0000000000000000000000000
ex15;6867;0.0274441999999999984571897;0.0000005889462187740939162;52.0000000000000000000000000
Flan_1565;1564794;56.4184559999999990509422787;0.0000000000018275340782716;15584.0000000000000000000000000
G3_circuit;1585478;11.8203618000000005849869922;0.0000000000039167724846627;1371.0000000000000000000000000
parabolic_fem;525825;1.5546827000000000840174152;0.0000000000007044658572866;622.0000000000000000000000000
shallow_water1;81920;0.1285069000000000072336803;0.0000000000000002016450956;181.0000000000000000000000000
StocF-1465;1465137;44.5705061999999969657437759;0.0000000003703849385796007;10344.0000000000000000000000000
